"A","B"
33766,21940
33766,22033
33766,22104
33766,22339
33766,22461
33766,22876
33766,23794
33766,24122
33766,24441
33892,34178
33892,34483
33892,35187
33892,35745
33892,35824
33892,36393
33892,36779
33892,36852
33892,37286
33892,37618
33892,37621
33892,37788
33892,37889
33892,38416
33892,38671
33892,38998
33892,39100
33892,39247
33892,39307
33892,39342
33892,39978
33892,40991
33892,41156
33892,41437
33892,41563
33892,41702
33892,42713
33892,42715
33892,42774
33892,43131
33892,21308
33892,21940
33892,22033
33892,22104
33892,22339
33892,22461
33892,22876
33892,23794
33892,24122
33892,24441
34178,34483
34178,35187
34178,35745
34178,35824
34178,36393
34178,36779
34178,36852
34178,37286
34178,37618
34178,37621
34178,37788
34178,37889
34178,38416
34178,38671
34178,38998
34178,39100
34178,39247
34178,39307
34178,39342
34178,39978
34178,40991
34178,41156
34178,41437
34178,41563
34178,41702
34178,42713
34178,42715
34178,42774
34178,43131
34178,21308
34178,21940
34178,22033
34178,22104
34178,22339
34178,22461
34178,22876
34178,23794
34178,24122
34178,24441
34483,35187
34483,35745
34483,35824
34483,36393
34483,36779
34483,36852
34483,37286
34483,37618
34483,37621
34483,37788
34483,37889
34483,38416
34483,38671
34483,38998
34483,39100
34483,39247
34483,39307
34483,39342
34483,39978
34483,40991
34483,41156
34483,41437
34483,41563
34483,41702
34483,42713
34483,42715
34483,42774
34483,43131
34483,21308
34483,21940
34483,22033
34483,22104
34483,22339
34483,22461
34483,22876
34483,23794
34483,24122
34483,24441
35187,35745
35187,35824
35187,36393
35187,36779
35187,36852
35187,37286
35187,37618
35187,37621
35187,37788
35187,37889
35187,38416
35187,38671
35187,38998
35187,39100
35187,39247
35187,39307
35187,39342
35187,39978
35187,40991
35187,41156
35187,41437
35187,41563
35187,41702
35187,42713
35187,42715
35187,42774
35187,43131
35187,21308
35187,21940
35187,22033
35187,22104
35187,22339
35187,22461
35187,22876
35187,23794
35187,24122
35187,24441
35745,35824
35745,36393
35745,36779
35745,36852
35745,37286
35745,37618
35745,37621
35745,37788
35745,37889
35745,38416
35745,38671
35745,38998
35745,39100
35745,39247
35745,39307
35745,39342
35745,39978
35745,40991
35745,41156
35745,41437
35745,41563
35745,41702
35745,42713
35745,42715
35745,42774
35745,43131
35745,21308
35745,21940
35745,22033
35745,22104
35745,22339
35745,22461
35745,22876
35745,23794
35745,24122
35745,24441
35824,36393
35824,36779
35824,36852
35824,37286
35824,37618
35824,37621
35824,37788
35824,37889
35824,38416
35824,38671
35824,38998
35824,39100
35824,39247
35824,39307
35824,39342
35824,39978
35824,40991
35824,41156
35824,41437
35824,41563
35824,41702
35824,42713
35824,42715
35824,42774
35824,43131
35824,21308
35824,21940
35824,22033
35824,22104
35824,22339
35824,22461
35824,22876
35824,23794
35824,24122
35824,24441
36393,36779
36393,36852
36393,37286
36393,37618
36393,37621
36393,37788
36393,37889
36393,38416
36393,38671
36393,38998
36393,39100
36393,39247
36393,39307
36393,39342
36393,39978
36393,40991
36393,41156
36393,41437
36393,41563
36393,41702
36393,42713
36393,42715
36393,42774
36393,43131
36393,21308
36393,21940
36393,22033
36393,22104
36393,22339
36393,22461
36393,22876
36393,23794
36393,24122
36393,24441
36779,36852
36779,37286
36779,37618
36779,37621
36779,37788
36779,37889
36779,38416
36779,38671
36779,38998
36779,39100
36779,39247
36779,39307
36779,39342
36779,39978
36779,40991
36779,41156
36779,41437
36779,41563
36779,41702
36779,42713
36779,42715
36779,42774
36779,43131
36779,21308
36779,21940
36779,22033
36779,22104
36779,22339
36779,22461
36779,22876
36779,23794
36779,24122
36779,24441
36852,37286
36852,37618
36852,37621
36852,37788
36852,37889
36852,38416
36852,38671
36852,38998
36852,39100
36852,39247
36852,39307
36852,39342
36852,39978
36852,40991
36852,41156
36852,41437
36852,41563
36852,41702
36852,42713
36852,42715
36852,42774
36852,43131
36852,21308
36852,21940
36852,22033
36852,22104
36852,22339
36852,22461
36852,22876
36852,23794
36852,24122
36852,24441
37286,37618
37286,37621
37286,37788
37286,37889
37286,38416
37286,38671
37286,38998
37286,39100
37286,39247
37286,39307
37286,39342
37286,39978
37286,40991
37286,41156
37286,41437
37286,41563
37286,41702
37286,42713
37286,42715
37286,42774
37286,43131
37286,21308
37286,21940
37286,22033
37286,22104
37286,22339
37286,22461
37286,22876
37286,23794
37286,24122
37286,24441
37618,37621
37618,37788
37618,37889
37618,38416
37618,38671
37618,38998
37618,39100
37618,39247
37618,39307
37618,39342
37618,39978
37618,40991
37618,41156
37618,41437
37618,41563
37618,41702
37618,42713
37618,42715
37618,42774
37618,43131
37618,21308
37618,21940
37618,22033
37618,22104
37618,22339
37618,22461
37618,22876
37618,23794
37618,24122
37618,24441
37621,37788
37621,37889
37621,38416
37621,38671
37621,38998
37621,39100
37621,39247
37621,39307
37621,39342
37621,39978
37621,40991
37621,41156
37621,41437
37621,41563
37621,41702
37621,42713
37621,42715
37621,42774
37621,43131
37621,21308
37621,21940
37621,22033
37621,22104
37621,22339
37621,22461
37621,22876
37621,23794
37621,24122
37621,24441
37788,37889
37788,38416
37788,38671
37788,38998
37788,39100
37788,39247
37788,39307
37788,39342
37788,39978
37788,40991
37788,41156
37788,41437
37788,41563
37788,41702
37788,42713
37788,42715
37788,42774
37788,43131
37788,21308
37788,21940
37788,22033
37788,22104
37788,22339
37788,22461
37788,22876
37788,23794
37788,24122
37788,24441
37889,38416
37889,38671
37889,38998
37889,39100
37889,39247
37889,39307
37889,39342
37889,39978
37889,40991
37889,41156
37889,41437
37889,41563
37889,41702
37889,42713
37889,42715
37889,42774
37889,43131
37889,21308
37889,21940
37889,22033
37889,22104
37889,22339
37889,22461
37889,22876
37889,23794
37889,24122
37889,24441
38416,38671
38416,38998
38416,39100
38416,39247
38416,39307
38416,39342
38416,39978
38416,40991
38416,41156
38416,41437
38416,41563
38416,41702
38416,42713
38416,42715
38416,42774
38416,43131
38416,21308
38416,21940
38416,22033
38416,22104
38416,22339
38416,22461
38416,22876
38416,23794
38416,24122
38416,24441
38671,38998
38671,39100
38671,39247
38671,39307
38671,39342
38671,39978
38671,40991
38671,41156
38671,41437
38671,41563
38671,41702
38671,42713
38671,42715
38671,42774
38671,43131
38671,21308
38671,21940
38671,22033
38671,22104
38671,22339
38671,22461
38671,22876
38671,23794
38671,24122
38671,24441
38998,39100
38998,39247
38998,39307
38998,39342
38998,39978
38998,40991
38998,41156
38998,41437
38998,41563
38998,41702
38998,42713
38998,42715
38998,42774
38998,43131
38998,21308
38998,21940
38998,22033
38998,22104
38998,22339
38998,22461
38998,22876
38998,23794
38998,24122
38998,24441
39100,39247
39100,39307
39100,39342
39100,39978
39100,40991
39100,41156
39100,41437
39100,41563
39100,41702
39100,42713
39100,42715
39100,42774
39100,43131
39100,21308
39100,21940
39100,22033
39100,22104
39100,22339
39100,22461
39100,22876
39100,23794
39100,24122
39100,24441
39247,39307
39247,39342
39247,39978
39247,40991
39247,41156
39247,41437
39247,41563
39247,41702
39247,42713
39247,42715
39247,42774
39247,43131
39247,21308
39247,21940
39247,22033
39247,22104
39247,22339
39247,22461
39247,22876
39247,23794
39247,24122
39247,24441
39307,39342
39307,39978
39307,40991
39307,41156
39307,41437
39307,41563
39307,41702
39307,42713
39307,42715
39307,42774
39307,43131
39307,21308
39307,21940
39307,22033
39307,22104
39307,22339
39307,22461
39307,22876
39307,23794
39307,24122
39307,24441
39342,39978
39342,40991
39342,41156
39342,41437
39342,41563
39342,41702
39342,42713
39342,42715
39342,42774
39342,43131
39342,21308
39342,21940
39342,22033
39342,22104
39342,22339
39342,22461
39342,22876
39342,23794
39342,24122
39342,24441
39978,40991
39978,41156
39978,41437
39978,41563
39978,41702
39978,42713
39978,42715
39978,42774
39978,43131
39978,21308
39978,21940
39978,22033
39978,22104
39978,22339
39978,22461
39978,22876
39978,23794
39978,24122
39978,24441
40991,41156
40991,41437
40991,41563
40991,41702
40991,42713
40991,42715
40991,42774
40991,43131
40991,21308
40991,21940
40991,22033
40991,22104
40991,22339
40991,22461
40991,22876
40991,23794
40991,24122
40991,24441
41156,41437
41156,41563
41156,41702
41156,42713
41156,42715
41156,42774
41156,43131
41156,21308
41156,21940
41156,22033
41156,22104
41156,22339
41156,22461
41156,22876
41156,23794
41156,24122
41156,24441
41437,41563
41437,41702
41437,42713
41437,42715
41437,42774
41437,43131
41437,21308
41437,21940
41437,22033
41437,22104
41437,22339
41437,22461
41437,22876
41437,23794
41437,24122
41437,24441
41563,41702
41563,42713
41563,42715
41563,42774
41563,43131
41563,21308
41563,21940
41563,22033
41563,22104
41563,22339
41563,22461
41563,22876
41563,23794
41563,24122
41563,24441
41702,42713
41702,42715
41702,42774
41702,43131
41702,21308
41702,21940
41702,22033
41702,22104
41702,22339
41702,22461
41702,22876
41702,23794
41702,24122
41702,24441
42713,42715
42713,42774
42713,43131
42713,21308
42713,21940
42713,22033
42713,22104
42713,22339
42713,22461
42713,22876
42713,23794
42713,24122
42713,24441
42715,42774
42715,43131
42715,21308
42715,21940
42715,22033
42715,22104
42715,22339
42715,22461
42715,22876
42715,23794
42715,24122
42715,24441
42774,43131
42774,21308
42774,21940
42774,22033
42774,22104
42774,22339
42774,22461
42774,22876
42774,23794
42774,24122
42774,24441
43131,21308
43131,21940
43131,22033
43131,22104
43131,22339
43131,22461
43131,22876
43131,23794
43131,24122
43131,24441
21308,21940
21308,22033
21308,22104
21308,22339
21308,22461
21308,22876
21308,23794
21308,24122
21308,24441
21940,22033
21940,22104
21940,22339
21940,22461
21940,22876
21940,23794
21940,24122
21940,24441
22033,22104
22033,22339
22033,22461
22033,22876
22033,23794
22033,24122
22033,24441
22104,22339
22104,22461
22104,22876
22104,23794
22104,24122
22104,24441
22339,22461
22339,22876
22339,23794
22339,24122
22339,24441
22461,22876
22461,23794
22461,24122
22461,24441
22876,23794
22876,24122
22876,24441
23794,24122
23794,24441
24122,24441
10011,10013
10011,10023
10011,10025
10011,10027
10011,10029
10011,10031
10011,10033
10011,10035
10011,10037
10011,10039
10011,10043
10011,10047
10011,10049
10011,10051
10011,10053
10011,10055
10011,10057
10011,10059
10011,10061
10011,10063
10011,10065
10011,10067
10011,10071
10011,10073
10011,10075
10011,10077
10011,10079
10011,10081
10011,10083
10011,10086
10011,10088
10011,10090
10011,10092
10011,10100
10011,10102
10011,10104
10011,10122
10011,10124
10011,10128
10011,10136
10011,10140
10011,10142
10011,10144
10011,10148
10011,10158
10011,10160
10011,10162
10011,10166
10011,10168
10011,10170
10013,10023
10013,10025
10013,10027
10013,10029
10013,10031
10013,10033
10013,10035
10013,10037
10013,10039
10013,10043
10013,10047
10013,10049
10013,10051
10013,10053
10013,10055
10013,10057
10013,10059
10013,10061
10013,10063
10013,10065
10013,10067
10013,10071
10013,10073
10013,10075
10013,10077
10013,10079
10013,10081
10013,10083
10013,10086
10013,10088
10013,10090
10013,10092
10013,10100
10013,10102
10013,10104
10013,10122
10013,10124
10013,10128
10013,10136
10013,10140
10013,10142
10013,10144
10013,10148
10013,10158
10013,10160
10013,10162
10013,10166
10013,10168
10013,10170
10023,10025
10023,10027
10023,10029
10023,10031
10023,10033
10023,10035
10023,10037
10023,10039
10023,10043
10023,10047
10023,10049
10023,10051
10023,10053
10023,10055
10023,10057
10023,10059
10023,10061
10023,10063
10023,10065
10023,10067
10023,10071
10023,10073
10023,10075
10023,10077
10023,10079
10023,10081
10023,10083
10023,10086
10023,10088
10023,10090
10023,10092
10023,10100
10023,10102
10023,10104
10023,10122
10023,10124
10023,10128
10023,10136
10023,10140
10023,10142
10023,10144
10023,10148
10023,10158
10023,10160
10023,10162
10023,10166
10023,10168
10023,10170
10025,10027
10025,10029
10025,10031
10025,10033
10025,10035
10025,10037
10025,10039
10025,10043
10025,10047
10025,10049
10025,10051
10025,10053
10025,10055
10025,10057
10025,10059
10025,10061
10025,10063
10025,10065
10025,10067
10025,10071
10025,10073
10025,10075
10025,10077
10025,10079
10025,10081
10025,10083
10025,10086
10025,10088
10025,10090
10025,10092
10025,10100
10025,10102
10025,10104
10025,10122
10025,10124
10025,10128
10025,10136
10025,10140
10025,10142
10025,10144
10025,10148
10025,10158
10025,10160
10025,10162
10025,10166
10025,10168
10025,10170
10027,10029
10027,10031
10027,10033
10027,10035
10027,10037
10027,10039
10027,10043
10027,10047
10027,10049
10027,10051
10027,10053
10027,10055
10027,10057
10027,10059
10027,10061
10027,10063
10027,10065
10027,10067
10027,10071
10027,10073
10027,10075
10027,10077
10027,10079
10027,10081
10027,10083
10027,10086
10027,10088
10027,10090
10027,10092
10027,10100
10027,10102
10027,10104
10027,10122
10027,10124
10027,10128
10027,10136
10027,10140
10027,10142
10027,10144
10027,10148
10027,10158
10027,10160
10027,10162
10027,10166
10027,10168
10027,10170
10029,10031
10029,10033
10029,10035
10029,10037
10029,10039
10029,10043
10029,10047
10029,10049
10029,10051
10029,10053
10029,10055
10029,10057
10029,10059
10029,10061
10029,10063
10029,10065
10029,10067
10029,10071
10029,10073
10029,10075
10029,10077
10029,10079
10029,10081
10029,10083
10029,10086
10029,10088
10029,10090
10029,10092
10029,10100
10029,10102
10029,10104
10029,10122
10029,10124
10029,10128
10029,10136
10029,10140
10029,10142
10029,10144
10029,10148
10029,10158
10029,10160
10029,10162
10029,10166
10029,10168
10029,10170
10031,10033
10031,10035
10031,10037
10031,10039
10031,10043
10031,10047
10031,10049
10031,10051
10031,10053
10031,10055
10031,10057
10031,10059
10031,10061
10031,10063
10031,10065
10031,10067
10031,10071
10031,10073
10031,10075
10031,10077
10031,10079
10031,10081
10031,10083
10031,10086
10031,10088
10031,10090
10031,10092
10031,10100
10031,10102
10031,10104
10031,10122
10031,10124
10031,10128
10031,10136
10031,10140
10031,10142
10031,10144
10031,10148
10031,10158
10031,10160
10031,10162
10031,10166
10031,10168
10031,10170
10033,10035
10033,10037
10033,10039
10033,10043
10033,10047
10033,10049
10033,10051
10033,10053
10033,10055
10033,10057
10033,10059
10033,10061
10033,10063
10033,10065
10033,10067
10033,10071
10033,10073
10033,10075
10033,10077
10033,10079
10033,10081
10033,10083
10033,10086
10033,10088
10033,10090
10033,10092
10033,10100
10033,10102
10033,10104
10033,10122
10033,10124
10033,10128
10033,10136
10033,10140
10033,10142
10033,10144
10033,10148
10033,10158
10033,10160
10033,10162
10033,10166
10033,10168
10033,10170
10035,10037
10035,10039
10035,10043
10035,10047
10035,10049
10035,10051
10035,10053
10035,10055
10035,10057
10035,10059
10035,10061
10035,10063
10035,10065
10035,10067
10035,10071
10035,10073
10035,10075
10035,10077
10035,10079
10035,10081
10035,10083
10035,10086
10035,10088
10035,10090
10035,10092
10035,10100
10035,10102
10035,10104
10035,10122
10035,10124
10035,10128
10035,10136
10035,10140
10035,10142
10035,10144
10035,10148
10035,10158
10035,10160
10035,10162
10035,10166
10035,10168
10035,10170
10037,10039
10037,10043
10037,10047
10037,10049
10037,10051
10037,10053
10037,10055
10037,10057
10037,10059
10037,10061
10037,10063
10037,10065
10037,10067
10037,10071
10037,10073
10037,10075
10037,10077
10037,10079
10037,10081
10037,10083
10037,10086
10037,10088
10037,10090
10037,10092
10037,10100
10037,10102
10037,10104
10037,10122
10037,10124
10037,10128
10037,10136
10037,10140
10037,10142
10037,10144
10037,10148
10037,10158
10037,10160
10037,10162
10037,10166
10037,10168
10037,10170
10039,10043
10039,10047
10039,10049
10039,10051
10039,10053
10039,10055
10039,10057
10039,10059
10039,10061
10039,10063
10039,10065
10039,10067
10039,10071
10039,10073
10039,10075
10039,10077
10039,10079
10039,10081
10039,10083
10039,10086
10039,10088
10039,10090
10039,10092
10039,10100
10039,10102
10039,10104
10039,10122
10039,10124
10039,10128
10039,10136
10039,10140
10039,10142
10039,10144
10039,10148
10039,10158
10039,10160
10039,10162
10039,10166
10039,10168
10039,10170
10043,10047
10043,10049
10043,10051
10043,10053
10043,10055
10043,10057
10043,10059
10043,10061
10043,10063
10043,10065
10043,10067
10043,10071
10043,10073
10043,10075
10043,10077
10043,10079
10043,10081
10043,10083
10043,10086
10043,10088
10043,10090
10043,10092
10043,10100
10043,10102
10043,10104
10043,10122
10043,10124
10043,10128
10043,10136
10043,10140
10043,10142
10043,10144
10043,10148
10043,10158
10043,10160
10043,10162
10043,10166
10043,10168
10043,10170
10047,10049
10047,10051
10047,10053
10047,10055
10047,10057
10047,10059
10047,10061
10047,10063
10047,10065
10047,10067
10047,10071
10047,10073
10047,10075
10047,10077
10047,10079
10047,10081
10047,10083
10047,10086
10047,10088
10047,10090
10047,10092
10047,10100
10047,10102
10047,10104
10047,10122
10047,10124
10047,10128
10047,10136
10047,10140
10047,10142
10047,10144
10047,10148
10047,10158
10047,10160
10047,10162
10047,10166
10047,10168
10047,10170
10049,10051
10049,10053
10049,10055
10049,10057
10049,10059
10049,10061
10049,10063
10049,10065
10049,10067
10049,10071
10049,10073
10049,10075
10049,10077
10049,10079
10049,10081
10049,10083
10049,10086
10049,10088
